brand,country,channel,store_code,store_name,expense_category,account_name,account_name_en,account_name_clean,account_level,parent_account_name,account_group_name,year,month,period_key,period_date,amount,source_column,source_row
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2023,4,2023-04,2023-04-01,5.184674633860574,2304,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2023,5,2023-05,2023-05-01,6.832220122059606,2305,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2023,6,2023-06,2023-06-01,4.490502746596609,2306,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2023,7,2023-07,2023-07-01,4.6807961383847,2307,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2023,8,2023-08,2023-08-01,4.603783148269106,2308,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2023,9,2023-09,2023-09-01,6.527868799069497,2309,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2023,10,2023-10,2023-10-01,6.42209168690022,2310,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2023,11,2023-11,2023-11-01,6.614275628216772,2311,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2023,12,2023-12,2023-12-01,6.614275628216772,2312,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2024,1,2024-01,2024-01-01,6.048405440338405,2401,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2024,2,2024-02,2024-02-01,6.51356202323671,2402,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2024,3,2024-03,2024-03-01,5.430632887855898,2403,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2024,4,2024-04,2024-04-01,5.468374368579375,2404,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2024,5,2024-05,2024-05-01,3.87594097281344,2405,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2024,6,2024-06,2024-06-01,4.1379964024733,2406,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2024,7,2024-07,2024-07-01,5.11007984426137,2407,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2024,8,2024-08,2024-08-01,5.054457459854015,2408,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2024,9,2024-09,2024-09-01,4.375072867577757,2409,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2024,10,2024-10,2024-10-01,4.333369290409574,2410,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2024,11,2024-11,2024-11-01,4.2557296724147555,2411,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2024,12,2024-12,2024-12-01,4.18581737982039,2412,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2025,1,2025-01,2025-01-01,5.6209264354067,2501,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2025,2,2025-02,2025-02-01,5.8220752025931946,2502,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2025,3,2025-03,2025-03-01,6.745103166604785,2503,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2025,4,2025-04,2025-04-01,6.243034304207119,2504,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2025,5,2025-05,2025-05-01,7.106096038142808,2505,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2025,6,2025-06,2025-06-01,7.66580787037037,2506,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2025,7,2025-07,2025-07-01,7.919463389715065,2507,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2025,8,2025-08,2025-08-01,7.683631713554987,2508,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2025,9,2025-09,2025-09-01,7.001275510204082,2509,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2025,10,2025-10,2025-10-01,6.9155748757984385,2510,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2025,11,2025-11,2025-11-01,6.79032258064516,2511,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2025,12,2025-12,2025-12-01,6.942039800995025,2512,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2026,1,2026-01,2026-01-01,6.596955822299221,2601,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2026,2,2026-02,2026-02-01,6.510002230980889,2602,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2026,3,2026-03,2026-03-01,6.308451361103611,2603,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2026,4,2026-04,2026-04-01,6.912932676843903,2604,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2026,5,2026-05,2026-05-01,6.961030563776082,2605,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2026,6,2026-06,2026-06-01,7.911113722222222,2606,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2026,7,2026-07,2026-07-01,8.172886218185948,2607,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2026,8,2026-08,2026-08-01,7.929507928388746,2608,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2026,9,2026-09,2026-09-01,7.225316326530613,2609,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2026,10,2026-10,2026-10-01,7.136873271823989,2610,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2026,11,2026-11,2026-11-01,7.007612903225805,2611,1596
M,TW,리테일,T12,Taimall,,13. 보험료,13. Insurance,13. 보험료,parent,,13. 보험료,2026,12,2026-12,2026-12-01,7.164185074626866,2612,1596
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2022,1,2022-01,2022-01-01,0,2201,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2022,2,2022-02,2022-02-01,0,2202,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2022,3,2022-03,2022-03-01,0,2203,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2022,4,2022-04,2022-04-01,0,2204,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2022,5,2022-05,2022-05-01,0,2205,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2022,6,2022-06,2022-06-01,0,2206,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2022,7,2022-07,2022-07-01,0,2207,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2022,8,2022-08,2022-08-01,0,2208,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2022,9,2022-09,2022-09-01,0,2209,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2022,10,2022-10,2022-10-01,36.75674482758621,2210,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2022,11,2022-11,2022-11-01,36.75674482758621,2211,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2022,12,2022-12,2022-12-01,35.807101034992606,2212,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2023,1,2023-01,2023-01-01,36.517360540747354,2301,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2023,2,2023-02,2023-02-01,35.91168274383709,2302,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2023,3,2023-03,2023-03-01,36.11746113552893,2303,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2023,4,2023-04,2023-04-01,35.92262636203866,2304,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2023,5,2023-05,2023-05-01,35.92621247852106,2305,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2023,6,2023-06,2023-06-01,35.32360926677813,2306,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2023,7,2023-07,2023-07-01,34.863243756852235,2307,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2023,8,2023-08,2023-08-01,34.53723840627041,2308,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2023,9,2023-09,2023-09-01,34.06275405641175,2309,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2023,10,2023-10,2023-10-01,33.99776899063476,2310,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2023,11,2023-11,2023-11-01,35.01516730245231,2311,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2023,12,2023-12,2023-12-01,35.01516730245231,2312,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2024,1,2024-01,2024-01-01,35.1608220433582,2401,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2024,2,2024-02,2024-02-01,34.67307405234128,2402,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2024,3,2024-03,2024-03-01,34.334603602556655,2403,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2024,4,2024-04,2024-04-01,33.78435007662183,2404,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2024,5,2024-05,2024-05-01,33.78435007662183,2405,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2024,6,2024-06,2024-06-01,33.67247757166948,2406,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2024,7,2024-07,2024-07-01,33.390140164766954,2407,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2024,8,2024-08,2024-08-01,34.30027024817518,2408,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2024,9,2024-09,2024-09-01,34.510444863336474,2409,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2024,10,2024-10,2024-10-01,34.18341075341311,2410,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2024,11,2024-11,2024-11-01,33.570957307885486,2411,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2024,12,2024-12,2024-12-01,33.2005882725832,2412,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2025,1,2025-01,2025-01-01,33.165381307090044,2501,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2025,2,2025-02,2025-02-01,33.1433883306321,2502,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2025,3,2025-03,2025-03-01,32.860296451493134,2503,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2025,4,2025-04,2025-04-01,33.6495758360302,2504,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2025,5,2025-05,2025-05-01,36.859456805539786,2505,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2025,6,2025-06,2025-06-01,37.82393634259259,2506,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2025,7,2025-07,2025-07-01,36.89130082869792,2507,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2025,8,2025-08,2025-08-01,35.87365728900255,2508,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2025,9,2025-09,2025-09-01,0,2509,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2025,10,2025-10,2025-10-01,0,2510,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2025,11,2025-11,2025-11-01,0,2511,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2025,12,2025-12,2025-12-01,0,2512,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2026,1,2026-01,2026-01-01,0,2601,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2026,2,2026-02,2026-02-01,0,2602,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2026,3,2026-03,2026-03-01,0,2603,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2026,4,2026-04,2026-04-01,0,2604,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2026,5,2026-05,2026-05-01,56.2007908283803,2605,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2026,6,2026-06,2026-06-01,0,2606,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2026,7,2026-07,2026-07-01,0,2607,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2026,8,2026-08,2026-08-01,0,2608,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2026,9,2026-09,2026-09-01,0,2609,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2026,10,2026-10,2026-10-01,0,2610,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2026,11,2026-11,2026-11-01,0,2611,1597
M,TW,리테일,T12,Taimall,,14. 감가상각비,14. Depreciation,14. 감가상각비,parent,,14. 감가상각비,2026,12,2026-12,2026-12-01,0,2612,1597
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2022,1,2022-01,2022-01-01,0,2201,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2022,2,2022-02,2022-02-01,0,2202,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2022,3,2022-03,2022-03-01,0,2203,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2022,4,2022-04,2022-04-01,0,2204,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2022,5,2022-05,2022-05-01,0,2205,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2022,6,2022-06,2022-06-01,0,2206,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2022,7,2022-07,2022-07-01,0,2207,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2022,8,2022-08,2022-08-01,0,2208,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2022,9,2022-09,2022-09-01,35.311492137930976,2209,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2022,10,2022-10,2022-10-01,167.5010255172414,2210,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2022,11,2022-11,2022-11-01,132.91437682758624,2211,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2022,12,2022-12,2022-12-01,212.50118493839327,2212,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2023,1,2023-01,2023-01-01,310.2639987884199,2301,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2023,2,2023-02,2023-02-01,76.83928962724778,2302,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2023,3,2023-03,2023-03-01,41.24306284544531,2303,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2023,4,2023-04,2023-04-01,137.21721518922095,2304,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2023,5,2023-05,2023-05-01,131.15930514368668,2305,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2023,6,2023-06,2023-06-01,153.19585096966802,2306,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2023,7,2023-07,2023-07-01,130.39516097636744,2307,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2023,8,2023-08,2023-08-01,123.2872738079686,2308,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2023,9,2023-09,2023-09-01,34.043410154114554,2309,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2023,10,2023-10,2023-10-01,81.85493978436818,2310,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2023,11,2023-11,2023-11-01,73.4698303306086,2311,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2023,12,2023-12,2023-12-01,164.5157188168332,2312,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2024,1,2024-01,2024-01-01,103.2716356859174,2401,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2024,2,2024-02,2024-02-01,182.61850710303952,2402,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2024,3,2024-03,2024-03-01,56.134266591516564,2403,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2024,4,2024-04,2024-04-01,50.731408785969705,2404,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2024,5,2024-05,2024-05-01,95.54041782393998,2405,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2024,6,2024-06,2024-06-01,87.9994847346824,2406,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2024,7,2024-07,2024-07-01,85.793905409096,2407,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2024,8,2024-08,2024-08-01,63.71048985459848,2408,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2024,9,2024-09,2024-09-01,56.07921208647505,2409,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2024,10,2024-10,2024-10-01,83.84479770773643,2410,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2024,11,2024-11,2024-11-01,131.3557388168983,2411,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2024,12,2024-12,2024-12-01,156.7240331125198,2412,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2025,1,2025-01,2025-01-01,243.46217249619406,2501,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2025,2,2025-02,2025-02-01,44.98932168233384,2502,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2025,3,2025-03,2025-03-01,32.859628735479816,2503,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2025,4,2025-04,2025-04-01,42.97186889320386,2504,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2025,5,2025-05,2025-05-01,123.83157853899417,2505,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2025,6,2025-06,2025-06-01,91.21345386574069,2506,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2025,7,2025-07,2025-07-01,85.68685264161661,2507,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2025,8,2025-08,2025-08-01,60.856526854219936,2508,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2025,9,2025-09,2025-09-01,70.65765051020415,2509,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2025,10,2025-10,2025-10-01,164.75872053120048,2510,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2025,11,2025-11,2025-11-01,197.5916029776674,2511,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2025,12,2025-12,2025-12-01,219.14590796019894,2512,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2026,1,2026-01,2026-01-01,220.8761390916966,2601,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2026,2,2026-02,2026-02-01,301.36891004189295,2602,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2026,3,2026-03,2026-03-01,38.58716708804826,2603,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2026,4,2026-04,2026-04-01,40.14946433431476,2604,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2026,5,2026-05,2026-05-01,85.88816492999428,2605,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2026,6,2026-06,2026-06-01,135.65151604395692,2606,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2026,7,2026-07,2026-07-01,122.56859153417952,2607,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2026,8,2026-08,2026-08-01,96.52687403804924,2608,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2026,9,2026-09,2026-09-01,72.08221952958215,2609,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2026,10,2026-10,2026-10-01,211.46601043371015,2610,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2026,11,2026-11,2026-11-01,203.5515905440364,2611,1598
M,TW,리테일,T12,Taimall,,영업이익,Operating Profit,영업이익,parent,,영업이익,2026,12,2026-12,2026-12-01,225.649718201773,2612,1598
M,TW,리테일,T13,SKM Tainan,,Tag매출액,Tag Sales,Tag매출액,parent,,Tag매출액,2022,1,2022-01,2022-01-01,0,2201,1600
M,TW,리테일,T13,SKM Tainan,,Tag매출액,Tag Sales,Tag매출액,parent,,Tag매출액,2022,2,2022-02,2022-02-01,0,2202,1600
M,TW,리테일,T13,SKM Tainan,,Tag매출액,Tag Sales,Tag매출액,parent,,Tag매출액,2022,3,2022-03,2022-03-01,0,2203,1600
M,TW,리테일,T13,SKM Tainan,,Tag매출액,Tag Sales,Tag매출액,parent,,Tag매출액,2022,4,2022-04,2022-04-01,0,2204,1600
M,TW,리테일,T13,SKM Tainan,,Tag매출액,Tag Sales,Tag매출액,parent,,Tag매출액,2022,5,2022-05,2022-05-01,0,2205,1600
M,TW,리테일,T13,SKM Tainan,,Tag매출액,Tag Sales,Tag매출액,parent,,Tag매출액,2022,6,2022-06,2022-06-01,0,2206,1600
M,TW,리테일,T13,SKM Tainan,,Tag매출액,Tag Sales,Tag매출액,parent,,Tag매출액,2022,7,2022-07,2022-07-01,0,2207,1600
M,TW,리테일,T13,SKM Tainan,,Tag매출액,Tag Sales,Tag매출액,parent,,Tag매출액,2022,8,2022-08,2022-08-01,0,2208,1600
